Review_ID,Truly_Predicted_Class,Original_Text,Explanation,Label1,Label2,Label3,Label4,Label5,Label6,Label7
157,Negative,actually give star people trap many way better skills comprehension much money customer service quality always hole behind counter snide racist think make bad close chopped big punishment want pay sprinkled lot hate ck ,give star people many way ,1,1,0,0,0,0,1
224,Positive,sat bar mind review cedar go always bar whenever gone anywhere night list always changing extensive always burger wings mac cheese pork mac burger chicken bacon jalapeno absolutely though cooked perfectly kick brussel never thought work together perfectly bartenders comes quickly recommend place already ,bar always whenever gone anywhere ,1,1,0,0,0,1,1
112,Negative,challenge vs part cheese recommend provolone less creamy cheez whiz one cheez thinner meat less meat thicker flavor onions bread steamed little tough chewy steaming italian bread service friendly seemed care website offers prepared order fast keeps presented tightly easy non aesthetics colors inviting carnival appearance cleaner brighter says invented steak sandwich perfected find yelp pats king ,part provolone creamy whiz one ,0,1,1,1,1,0,0
201,Positive,boyfriend yup guy took relish date jasmine rice show enjoyed pad kee got fried jasmine chicken bring bottle wine went whim will back wine hand byob ,boyfriend date rice enjoyed pad ,0,0,1,1,1,1,0
103,Negative,place survives tourists locals mind across actually edible fries melted still wait line rude overpriced meat cold cheese melted rolls soggy outside condiments unsanitary point now now known ne pretty mesmerizing away ,place locals mind across edible ,1,1,0,0,0,0,1
353,Positive,great french pretty authentic mis amigos plus friendliest efficient manage moving ever coffee cookies oranges wait going back time even neighborhood brooklyn first things popped head consider leaving town ,great french authentic plus ever ,1,1,0,0,0,1,1
726,Negative,enjoying hot south reviews used live love unfortunately sub came friend wanted catch food looked menu prior table took table okay ambiance seemed catching table water bottle asked ordered happy cafe place owner mildly helping veggies table welcome veggies wilted thought color meant pickled definitely nice deviled eggs different fried blah waitress suggestion couple biscuits recommend sharing came table really made hard ate biscuits good ingredients biscuits also put grocery mesculin biscuit wilt hate chefs good also made texans different georgia flavors less salty mustard accompanied meal gross disappointing couple seemed mildly something now second okay party create lacked help set table trying waitress made uncomfortable despise pay ipad give tip hand waitress today people industry think good comfortable paying table appears convenient willing another people feel place amazing ,enjoying hot reviews used live ,1,1,0,0,0,1,1
202,Positive,best green hands shrimp huge much mind upgrade salad said award winning fresh tang tom yum also oil control rolls little side none less will loyal customer fan wanted try curry rice pad green order ,best huge salad fresh tang ,1,0,0,0,0,1,1
119,Negative,covered last day philadelphia place soon took bite disappointed meat lot also tasted fine never outdoors going wintertime thinking must brave eating par sandwich wanted made point better cheesesteaks pizzerias ,last philadelphia place soon took ,0,0,0,0,0,0,0
69,Positive,la huancanie delicious delicious delicious hidden gem order lomo saltado last sometimes lot go sit two times cup games enjoy street parking free across corner ,la delicious gem parking corner ,1,1,0,0,0,1,1
464,Negative,big miss fault brunch family style bbq little breakfast hash paper dish brisket potato much meal pile meat little style items breakfast separated list brunch menu big red flag serve texas coke job brunch mistake ,big brunch breakfast hash much ,0,1,1,1,1,0,0
43,Positive,sorts around great think still case even patrons absolutely amazing piquillo fried toast ink everything tasted perfection rich case tapas quantity ordered ordered pomegranate sangria recommend will ,sorts around great still absolutely ,1,0,0,0,1,1,1
272,Negative,actually thought last night joke staff prostitutes especially extremely different cocktails bar count liquor priced dollars correctly much person last horrible extremely will definitely back ,thought last night joke extremely ,0,1,1,1,1,1,0
34,Positive,came friends around let say locate literally block aimlessly good unueo prounounced uno card game notch funny jokes service paid extra birthday big extra slice cake dinner guy nothing props onto food wed options choose wise champagne sangria well flavored mango side sweet strong two pitchers tapas two tapas regular tapas lot originally somehow finish favorites churrasco skirt steak side version chimichurri ask mussels sauce amazing away mussels thing free soaked sauce haha shrimp garlic sauce loved friend saying believe dipped bread really tender juicy much heard show best planning talk ,friends around block good uno ,0,1,1,1,1,0,0
148,Negative,say cheesesteak joint philly said almost every tourist flashy lights joint look appealing really cheesesteak chopped kinds sandwich worth tourist try real authentic cheesesteaks somewhere else pork tony ,say cheesesteak joint philly said ,0,0,1,1,1,1,1
19,Positive,great place found reviews great amazing everything fresh tried lot lol mango good flavor nice shrimp garlic hamon croquetas crepe seafood little drinking great time great maybe strangers talked table great things york ordered alot people everything sooo good reasonable thurs sat nites nice live bklyn will definitely come go ,great found amazing everything fresh ,1,1,0,0,0,0,0
98,Negative,place understand english new country american flags bald eagles made want bust come worker know american parents longer young working turned almost walked already purchased hotel mumia going lol mumia supporter mumia unjust mumia place feels clearly completely man cop ,place understand english american bald ,1,1,1,0,0,0,1
38,Positive,night words amazing restaurant uno served super caring tell insanely good brought celebrate birthday asked okay first upon contrary nice kept finished brought slices even leftovers washed plate one tip token appreciation filling seriously change life also favorite tropical chorizo cebollas many times lot rarely ever places definitely soon blogspot coâ foodcomalogs blogspot coâ ,words amazing restaurant uno served ,1,1,1,1,1,1,1
406,Negative,try server friendly food overlooked rubbery probably brought meal ok bland chicken seemed waitress comped us drink mistake husbands complain eat lot average lot cuban northeast back ,server food rubbery probably meal ,0,0,0,0,0,0,0
65,Positive,begin maybe file places want give people crime food traditional spanish comfort done correctly less re inventions pentagonal plates bite center molecular gastronomy huge heart traditional food done without lights la best nyc restaurant well tasty kinda dry waiter kind us amazingly refreshing tasty based sauce elevated exponentiallly ideal tender meat good elevated pffff spooning brandy sauce come croquetas volcano nice saltiness usually skip prices good figured rest try tarta de santiago made well say deeply food thing ntb great dining nyc least enough crazy city herds credit card wielding cook want impress date wait table grit teeth smile food pay gtfo restaurant common stopped eating took made believe whole wait staff six end flamenco past amazing merit ntb even taking plays spanish rock jovi even rushed wine chatted raved dining experience much much pretty contemplated avenue union finally ,begin traditional comfort done less ,1,1,0,0,0,0,1
223,Negative,visited three time feeling servers good happy worth trip servers bartenders end cell phones talking loudly acknowledging sat happy wines priced really food discounts hour even bar mentioned menu descriptions comes food mediocre completely priced ,three time servers worth cell ,1,1,0,0,0,1,1
45,Positive,people tapas happy pitchers sangria else mussels succulent flavor typically mussels servings taking putting dipping broth something time visit snail garlic embarrassing licked garlic definitely made order ham croquettes better croquettes hot help cheese goat plate fan goat combination ham toast tomato helped cheese fan definitely tapas dish try love chorizo dish fried carmalized onions salty chorizo sweet greasy onion taste paired basket chorizo definitely dish order visit chorizo four pieces even potato well oily chorizo lot flavor bursting fried potato spicy tapas worth ordering order another dish though since also helps fill stomachs shrimp one best dishes gave around mouth watering amount garlic broth seafood notes little bread definitely reorder meatballs meatballs meatballs better awful order another tapas anytime sangria blueberry juices vaguely sweet touch bite kept orange blueberry stronger really blueberries definitely hints sparkling kept feeling dessert since across waiter great picking us night fun eachother us little jar belize pepper jelly little jar crack today fried chicken delicious hunt bigger jar chicken world never fan tapas since seem bread total ended sangria love come back fyi bathroom back eatings ,tapas happy pitchers sangria mussels ,1,1,0,0,0,1,1
286,Negative,give place overall terrible saturday morning wanted enjoy breakfast seated long kept moving twenty table one two seated host kept sure seated every five minutes good place owner seems lot restaurant served rushed ordered pancakes pork harder eggs done finally take cards says without instead ave ,give place terrible saturday wanted ,1,1,0,0,1,1,1
15,Positive,formosa restaurant go really good szechuan cumin ma fu way really really jjajangmyeon qi fei good crowded definitely favorite mine getting authentic good food place whole ton people going oh btw serve ,restaurant good definitely favorite getting ,0,0,0,0,0,0,0
514,Negative,food rooftop lounge via elevator setup especially pretty open seating usually commanded smokers smoke seating thing doubled dance super music conducive talking overall feel thought kinda tacky bar see guessing lot packed really place go back ,food elevator setup pretty open ,1,1,1,1,1,1,1
306,Positive,lot share share seen scary outside experience wednesday indeed order recommended include lemon cherry never anywhere sucker lemon anything wonderful disappoint good even syrup provide make things well chefery rather tasty imagine actual alcohol side actually went wrong well atmosphere geez still kinda classic side room since tourists us space gf walking kinda since sat one thing eh fault family six four young yelling ear dining experience know please act guess food good decent good spot means ready give good treated ,share experience wednesday indeed recommended ,0,1,1,1,1,1,0
696,Negative,try received delivery one restaurants found eggplant sub difference sub panini sub ok eggplant bread wipe paper towel fall cheesy worse daughter came said heck smell spinach soup probably best probably ,received delivery one restaurants sub ,0,1,1,1,1,1,0
209,Positive,hit miss clear others indicated bizarrely decided us two tables leave seater wall side since nobody sit table impossible ended turning away interested patrons digress tofu appetizer okay service best entrees legitimate faint see ew came pad noodles heart set quickly nice us wondering entrees lemongrass soup save home actually bowl take nice jasmine open mind ,hit miss turning appetizer best ,0,1,1,1,0,0,0
125,Negative,second boyfriend stop compare expensive cheesesteak better appeared offer less meat toppling meat free ketchup relish hot peppers lucky touristy overpriced suggest trying philadelphia recommendations ,second cheesesteak better offer meat ,0,1,1,1,0,0,0
77,Positive,may seem never tasted anywhere else hot tried used leftover container food blown sure make company jalapeno long kill away aside enjoy note also commend vento old timer college educated ,may anywhere tried make jalapeno ,0,1,1,1,1,0,0
441,Negative,used really sure changed cooks food past went nowhere quality times delicious supposedly chef completely portions used served got charged extra little isolated experience nothing place used ,used really sure changed food ,0,0,1,0,1,1,1
42,Positive,service outstanding group went loved true mojito lover beer sangria delicious perfectly spiked awesome tapas one jenn believe churrasco tender light enough share gambas salsa verde little sauce amazing sharing baixas mussels meats tasty good enough least people patatas alioli night opinion perfectly cooked shareable marisco one tapa taste tasty ,outstanding group loved lover beer ,1,0,0,0,0,0,1
132,Negative,pats sandwich bad turned blatantly poor flaunt ideology restaurant owner mixed politics cheesesteaks made bones right now sign says america order now mans speaking judging photos news commenter people op ed right along still french fries told gw told wait instead well leaves bad taste pepsi wash critical free liberal italian food money ,pats sandwich bad turned poor ,1,1,0,0,0,1,1
58,Positive,came friday enjoyed pitcher equally apples baby wolverines helpful came size order meat plate yummy meat plates olives pink sauce blah potatoes meh hand amazing sooped sauce bread yum said next sangria begs ,enjoyed pitcher equally helpful size ,1,0,0,0,0,1,1
851,Negative,know campus prices really high place came friends recommended reliable sunday evening understand understaff little terribly impressed menu options price entrã es beef tartare quail bacon cheese though baguette seem fresh mac nice sauce fairly sparse bits tasted beet bolognese respectively seemed bit expensive quantity quality craft beer received tiny onto humor vermecilli accouterments dictionary says alternate thing wants nice experience night waiter serving waiters bit say took us pay hours specifically away decor placement low mad pricy slow ,know really high place came ,0,0,0,0,0,0,0
27,Positive,going least go tapas sangria place happy sangria omg tapas sooo favorites de bravas ajillo pulpo gallega de bacalao sooo every go waiters afraid around customers ,going tapas sangria happy favorites ,1,1,1,1,0,0,0
351,Negative,industry know see one average person mistakes real thing place styled someone vintage chic people buy hipsters flock place opinion work still far always really really wanted love qualities quirky character vintage decor open wants mom essence personality sometimes abundance decor plastic flowers tacky since forever famous classic effort offer tyme classic egg creams policy feeling classic fathom menu standard dishes hoped truly old cooking style delicious find say anything close way line love good simple menu dun lot hopes finding even breakfast things pancakes eggs simple enough nothing ever better greasy person foodie standards go million places better even doors admitted cuz usually food terrible blueberry pancakes one crabcakes tasted defrosted microwaved menu missing diner fare funny something specifically time made fruit since menu seemed baffle thing made even typical weird diner diner styled even sub par salads sandwiches grew diner city officially food accepting rights ok ordered roast beef holiday mood blah blah diner act superior diners plastic round written hanging opinion let afraid hater damnit ,industry know see one average ,1,1,1,1,1,1,1
20,Positive,occasion loved wanted make everyone something waiter us also making put us table area next bar point dinner felt tv us bread go bacalao favorite grilled shrimp garlic sauce try caracoles skeptical tried sangria hh time line outside place ,occasion loved make also making ,0,0,0,0,0,0,0
235,Negative,eaten times ordering salad two menu vegetarian friendly point ask substitutions make veggie burgers kitchen added menu yet everything time picking earth green meatless menu happily try review ,eaten times ordering two vegetarian ,1,1,1,0,0,1,1
63,Positive,everything recommend dishes sorry service service issue restaurants sure water filled checking charismatic personality throughly food awful left happy combo amazing tapas pitcher service made fan ,everything recommend dishes filled happy ,1,1,1,1,1,1,1
2794,Negative,good ticked surgery egg toast pay price eggs two pieces piece two two toast put table told eggs two toast walked away back anytime soon ,pay price eggs two pieces ,1,1,1,1,1,1,1
205,Positive,dinner time experience excellent one byo little small side recommend smaller calm crowded attentive bottle wine open soon entrees appetizing noodles chile peppers onions choose level meals think towards moderately high spice spicy clarify fault jr nice red face sweating refilled water glass probably time dishes moderately definitely jasmine rice thai less spicy ,dinner experience excellent little small ,1,1,0,0,1,1,1
412,Negative,soul cuba time dinner come mojito best ever mojito pretty good used mint lot flakes clearly old frozen calamari anything yet companion delicious homemade disappointing soul de dry inedible item good although bit companion fried snapper seared shade leches cake flan incredibly disappointing restaurant essentially money go least stay away ,time come mojito pretty used ,0,0,1,1,1,1,0
28,Positive,came ordered half menu everything tasted really patatas house special mee potatoes pollo cheesy goodness tell chicken mixture good croquetas less also overly salty much flavor cooked perfection one ones tried empanadillas carne filling loved outer flaky shell besides food pitchers house favorite sangria dancing felt trip spain ambience kept checking us drinks definitely come sure ,menu everything house special potatoes ,0,0,0,1,1,1,0
442,Negative,first instead food special place waitress charged twice rushing help good fan outdoor decor guess higher expectations restaurants philly el rey el vez camino segundos ,first instead food place waitress ,0,0,0,1,1,1,1
22,Positive,nai two months cute place underground ajillo pretty much douse gonna enjoyable enjoying every one also tail end happy ended pitcher sangria pretty never really sangria loved neighborhood recommend place looking tapas small group ,months cute ajillo enjoyable every ,0,0,0,0,0,0,0
1155,Negative,well ok flat agreeable ok dumplings charged wtf everyone trying appease comfort forgetting entire order waitress forced another instead dumplings dumplings chinatown except place lame terrible cocktails outlining happens liver imagine dude dated one gave dying horrible slow disease voila happy plus flags hanging ,ok flat charged wtf everyone ,0,0,0,0,0,0,0
178,Positive,lot lot better tender better go hot starting sound commercial provolone goes straight grill little melt next buried ground line though actually nice think funny people afraid shtick though classic meat come winner street rivalry ,tender commercial straight little next ,1,1,1,1,1,1,1
198,Negative,really place people kind find thai place center excited spot reach ordered two sounds lot two ppl otherwise left got coconut mussels appetizer tiny soup size ridiculous soup pinky delicious tiny appetizers starter main got pad beef red pad even americanized thai food curry broth good amount spice soup flat plate hold curry plate soupy curry amazing green cooked wanted one curry brought ,really place people excited ordered ,0,0,0,0,0,0,0
262,Positive,joint place may occupied friends family went eat cold night sold tackle couple infront last order day pork chop juicy tender chicken bone interesting feel history place ,may friends family day pork ,1,1,1,1,1,1,1
1511,Negative,sure got food setting aside smaller authentic plastic menu forever weekend forty five said two hours earlier especially time able hot go overall bad names mixed told ready shift tried mixup us step organizing behind bakery pretty slow much good famished ended hot chicken sandwich sugar bacon blueberry pancakes salmon bacon super decadent fresh well pancakes yet kept certain creaminess batter melted mouth butter good sweet still egg hand disappointing egg fluffy normally weird texture eggs fishy local salmon pretty better salmon either eggs work eating check coming biscuits try anything good although fairly expensive muffin ,sure got food plastic forever ,0,0,0,0,0,0,0
